user_id,habit_type,activity_type,difficulty_level,streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,pomodoro_sessions,pomodoro_completion_rate,overall_risk,activity_specific_risk
402,hydration,indoor,low,15,4,17,0.647,3,28,0,0.0,0,0
402,studying,outdoor,medium,18,5,20,0.713,4,94,5,0.406,0,0
402,studying,self_care,low,15,1,15,0.76,0,131,2,0.692,0,0
402,sleep,indoor,low,23,3,22,0.605,3,96,0,0.0,0,0
402,journaling,indoor,low,29,4,6,0.469,5,94,0,0.0,0,0
402,journaling,self_care,low,20,7,10,0.622,3,97,0,0.0,0,1
402,studying,self_care,high,7,0,7,0.639,0,165,0,0.433,0,0
402,hydration,indoor,medium,10,3,13,0.597,1,81,0,0.0,0,0
402,sleep,screen_based,medium,0,3,11,0.352,4,63,0,0.0,0,0
402,studying,screen_based,medium,14,1,23,0.477,0,169,5,0.503,0,0
402,hydration,indoor,high,4,5,9,0.459,4,103,0,0.0,1,1
402,hydration,indoor,low,12,1,7,0.835,1,154,0,0.0,0,0
402,sleep,screen_based,low,5,3,14,0.609,2,20,0,0.0,0,0
402,hydration,screen_based,medium,2,3,8,0.493,1,85,0,0.0,0,0
402,studying,outdoor,medium,4,2,23,0.662,3,93,2,0.573,0,0
402,hydration,screen_based,low,14,3,13,0.497,1,117,0,0.0,0,0
402,hydration,outdoor,low,3,2,7,0.513,3,113,0,0.0,0,0
402,hydration,self_care,low,13,2,9,0.641,2,39,0,0.0,0,0
402,journaling,outdoor,medium,8,2,13,0.131,0,110,0,0.0,0,0
402,sleep,screen_based,high,17,1,23,0.533,0,64,0,0.0,0,0
402,hydration,indoor,medium,8,1,11,0.289,3,155,0,0.0,0,0
402,journaling,screen_based,medium,5,1,23,0.551,1,37,0,0.0,0,0
402,journaling,self_care,medium,18,1,5,0.754,1,36,0,0.0,0,0
402,exercise,indoor,low,5,2,13,0.512,0,80,0,0.0,0,0
402,journaling,outdoor,medium,6,2,11,0.432,0,125,0,0.0,0,0
402,exercise,self_care,medium,17,0,15,0.68,0,98,0,0.0,0,0
402,journaling,outdoor,low,17,3,6,0.749,3,79,0,0.0,0,0
402,journaling,indoor,low,17,3,5,0.593,4,19,0,0.0,0,0
402,journaling,self_care,low,14,2,18,0.468,3,107,0,0.0,0,0
402,hydration,indoor,low,2,2,9,0.687,0,169,0,0.0,0,0
402,hydration,indoor,medium,6,2,11,0.728,2,170,0,0.0,0,0
402,sleep,screen_based,medium,6,1,7,0.644,0,140,0,0.0,0,0
402,studying,outdoor,medium,10,3,13,0.736,2,18,1,0.503,0,0
402,sleep,indoor,medium,6,3,10,0.645,0,98,0,0.0,0,0
402,journaling,outdoor,medium,7,2,13,0.74,2,165,0,0.0,0,0
402,journaling,indoor,low,22,3,12,0.57,2,129,0,0.0,0,0
402,hydration,indoor,medium,14,5,20,0.737,4,158,0,0.0,0,0
402,sleep,indoor,medium,24,5,15,0.543,6,104,0,0.0,0,1
402,journaling,outdoor,medium,15,4,13,0.57,5,41,0,0.0,0,1
402,exercise,self_care,medium,8,2,21,0.56,2,53,0,0.0,0,0
402,exercise,outdoor,medium,5,0,11,0.409,1,33,0,0.0,0,0
402,sleep,screen_based,low,14,2,14,0.503,1,154,0,0.0,0,0
402,hydration,self_care,low,5,0,20,0.502,0,147,0,0.0,0,0
402,studying,outdoor,low,9,2,11,0.785,3,19,3,0.54,0,0
403,hydration,self_care,low,8,0,17,0.692,0,98,0,0.0,0,0
403,journaling,screen_based,medium,9,0,8,0.7,0,167,0,0.0,0,0
403,hydration,screen_based,medium,7,1,6,0.455,2,124,0,0.0,0,0
403,exercise,indoor,medium,7,3,9,0.511,3,163,0,0.0,0,0
403,journaling,indoor,medium,11,1,10,0.515,2,140,0,0.0,0,0
403,studying,outdoor,high,8,4,10,0.425,6,12,1,0.46,0,1
403,sleep,outdoor,high,7,3,11,0.435,1,143,0,0.0,0,0
403,studying,outdoor,medium,15,2,9,0.569,0,150,1,0.524,0,0
403,hydration,screen_based,high,10,2,16,0.704,3,169,0,0.0,0,0
403,studying,indoor,low,5,4,6,0.541,3,90,2,0.287,0,0
403,exercise,screen_based,high,12,3,6,0.695,3,30,0,0.0,0,0
403,journaling,indoor,low,15,2,18,0.699,0,175,0,0.0,0,0
403,hydration,self_care,medium,4,2,18,0.594,0,177,0,0.0,0,0
403,hydration,outdoor,medium,12,2,13,0.794,0,171,0,0.0,0,0
403,studying,screen_based,low,11,3,15,0.646,3,67,1,0.678,0,0
403,studying,outdoor,medium,16,0,9,0.469,0,64,3,0.171,0,0
403,studying,screen_based,high,5,1,23,0.607,1,163,3,0.635,0,0
403,studying,screen_based,medium,0,5,8,0.538,6,36,0,1.0,0,1
403,journaling,self_care,medium,11,2,16,0.689,1,28,0,0.0,0,0
403,exercise,self_care,low,6,0,7,0.513,0,101,0,0.0,0,0
403,studying,outdoor,high,13,2,5,0.774,3,90,5,0.79,0,0
403,sleep,screen_based,low,19,1,21,0.546,1,164,0,0.0,0,0
403,studying,indoor,low,8,2,8,0.669,3,45,3,0.593,0,0
403,studying,outdoor,low,10,3,14,0.511,2,131,3,0.51,0,0
403,exercise,screen_based,medium,2,3,22,0.443,0,44,0,0.0,0,0
403,journaling,outdoor,medium,19,3,20,0.609,0,105,0,0.0,0,0
403,exercise,outdoor,high,10,1,11,0.576,0,169,0,0.0,0,0
403,journaling,indoor,low,0,0,6,0.676,0,127,0,0.0,0,0
403,sleep,indoor,low,20,1,13,0.806,2,135,0,0.0,0,0
403,journaling,indoor,medium,8,2,13,0.792,4,38,0,0.0,0,0
403,hydration,outdoor,medium,16,5,21,0.582,5,116,0,0.0,0,1
403,journaling,self_care,medium,17,4,12,0.552,2,51,0,0.0,0,0
403,studying,outdoor,medium,7,2,23,0.713,1,84,1,0.881,0,0
403,journaling,self_care,low,13,1,22,0.847,2,16,0,0.0,0,0
403,exercise,outdoor,medium,0,1,10,0.689,2,64,0,0.0,0,0
403,journaling,screen_based,high,20,2,8,0.479,2,61,0,0.0,0,0
403,exercise,outdoor,high,18,4,23,0.561,3,22,0,0.0,0,0
403,sleep,outdoor,medium,1,2,21,0.622,0,144,0,0.0,0,0
403,exercise,self_care,high,21,0,23,0.715,0,30,0,0.0,0,0
403,hydration,outdoor,high,13,3,23,0.461,3,32,0,0.0,0,0
403,studying,indoor,low,16,2,8,0.69,1,68,5,0.781,0,0
403,studying,outdoor,low,12,2,5,0.415,1,82,0,0.747,0,0
403,exercise,self_care,low,15,4,21,0.56,5,124,0,0.0,0,0
403,studying,outdoor,medium,19,2,20,0.598,2,33,4,0.646,0,0
403,hydration,screen_based,low,17,2,5,0.573,0,164,0,0.0,0,0
403,studying,screen_based,medium,31,3,5,0.626,2,108,5,0.715,0,0
403,studying,outdoor,medium,15,2,13,0.643,2,57,4,0.373,0,0
403,hydration,indoor,medium,18,0,19,0.584,0,176,0,0.0,0,0
403,journaling,outdoor,high,0,0,11,0.853,0,50,0,0.0,0,0
403,studying,screen_based,medium,9,4,16,0.635,2,75,4,0.536,0,0
403,exercise,outdoor,high,15,2,15,0.572,1,9,0,0.0,0,0
403,hydration,indoor,medium,5,4,12,0.561,2,64,0,0.0,0,0
403,exercise,outdoor,medium,6,1,22,0.372,1,47,0,0.0,0,0
403,hydration,self_care,low,11,0,6,0.525,0,86,0,0.0,0,0
403,sleep,self_care,medium,13,1,16,0.532,2,22,0,0.0,0,0
403,sleep,outdoor,high,1,2,17,0.688,1,74,0,0.0,0,0
403,exercise,indoor,low,16,2,20,0.751,0,55,0,0.0,0,0
403,exercise,self_care,medium,16,3,20,0.703,2,60,0,0.0,0,0
403,journaling,indoor,medium,9,3,13,0.717,1,135,0,0.0,0,0
403,studying,indoor,high,16,4,8,0.534,2,142,0,0.578,0,0
403,studying,screen_based,low,17,1,8,0.606,3,124,5,0.96,0,0
403,exercise,self_care,medium,18,2,10,0.429,0,44,0,0.0,0,0
403,hydration,outdoor,low,5,2,19,0.687,0,63,0,0.0,0,0
403,sleep,outdoor,high,15,3,12,0.424,5,19,0,0.0,0,1
403,hydration,indoor,low,8,3,21,0.77,0,44,0,0.0,0,0
403,sleep,outdoor,medium,21,3,21,0.535,1,34,0,0.0,0,0
403,journaling,indoor,medium,16,4,18,0.775,4,117,0,0.0,0,0
403,exercise,indoor,medium,13,2,17,0.46,2,161,0,0.0,0,0
403,studying,self_care,low,11,6,13,0.723,3,122,3,0.762,0,0
403,studying,outdoor,low,12,5,11,0.631,2,81,2,0.408,0,0
403,journaling,outdoor,medium,8,3,13,0.643,3,66,0,0.0,0,0
403,hydration,outdoor,low,13,1,17,0.612,1,107,0,0.0,0,0
403,sleep,outdoor,medium,10,0,6,0.882,0,48,0,0.0,0,0
403,exercise,self_care,medium,28,4,17,0.461,3,134,0,0.0,0,0
403,studying,screen_based,low,15,3,5,0.626,4,125,5,0.515,0,0
403,studying,screen_based,medium,8,3,15,0.722,1,47,5,0.292,0,0
403,studying,self_care,low,12,0,19,0.792,0,49,2,0.593,0,0
403,journaling,outdoor,low,1,2,9,0.485,0,103,0,0.0,0,0
403,journaling,outdoor,medium,10,0,20,0.525,2,164,0,0.0,0,0
403,sleep,self_care,low,15,3,8,0.493,2,74,0,0.0,0,0
403,hydration,screen_based,high,15,5,9,0.662,8,92,0,0.0,0,1
403,hydration,outdoor,high,12,4,14,0.56,3,21,0,0.0,0,0
403,studying,screen_based,high,9,4,6,0.682,3,145,1,0.748,0,0
403,journaling,screen_based,low,11,2,13,0.585,4,171,0,0.0,0,0
403,studying,indoor,medium,7,5,21,0.699,5,15,2,0.671,0,1
403,sleep,outdoor,high,9,2,16,0.594,1,127,0,0.0,0,0
403,sleep,screen_based,low,13,3,19,0.631,3,106,0,0.0,0,0
403,hydration,outdoor,medium,17,3,16,0.33,1,123,0,0.0,0,0
403,studying,screen_based,high,16,1,6,0.719,0,49,6,0.655,0,0
403,studying,indoor,high,9,3,21,0.628,5,16,0,0.607,0,0
403,hydration,outdoor,low,10,2,14,0.629,3,66,0,0.0,0,0
403,sleep,self_care,medium,14,6,8,0.538,6,98,0,0.0,0,1
403,hydration,self_care,high,13,3,9,0.55,1,86,0,0.0,0,0
403,sleep,outdoor,high,20,3,12,0.806,1,162,0,0.0,0,0
403,sleep,indoor,medium,18,1,6,0.631,1,161,0,0.0,0,0
403,sleep,indoor,low,18,2,16,0.447,4,136,0,0.0,0,0
403,journaling,screen_based,medium,26,4,11,0.51,3,122,0,0.0,0,0
403,exercise,outdoor,medium,14,0,18,0.678,1,151,0,0.0,0,0
403,sleep,screen_based,medium,9,2,17,0.695,1,132,0,0.0,0,0
403,journaling,indoor,medium,14,1,13,0.545,1,23,0,0.0,0,0
404,hydration,self_care,low,19,3,5,0.853,2,122,0,0.0,0,0
404,journaling,screen_based,medium,19,2,23,0.852,0,19,0,0.0,0,0
404,sleep,self_care,low,3,1,8,0.688,0,170,0,0.0,0,0
404,sleep,self_care,medium,12,1,12,0.778,1,126,0,0.0,0,0
404,journaling,indoor,high,14,1,9,0.856,2,134,0,0.0,0,0
404,sleep,screen_based,medium,5,2,21,0.758,3,15,0,0.0,0,0
404,exercise,screen_based,low,17,3,16,0.999,1,115,0,0.0,0,0
404,studying,screen_based,low,6,1,18,0.88,1,160,1,0.688,0,0
404,hydration,indoor,low,25,0,16,0.612,0,101,0,0.0,0,0
404,studying,outdoor,low,0,0,6,0.842,2,139,3,0.768,0,0
404,studying,indoor,high,22,1,23,0.839,0,109,3,0.744,0,0
404,exercise,screen_based,low,9,0,10,0.874,1,117,0,0.0,0,0
404,hydration,screen_based,low,16,0,20,0.635,1,8,0,0.0,0,0
404,studying,self_care,high,4,1,17,0.948,0,88,5,0.757,0,0
404,exercise,screen_based,low,10,2,10,0.76,0,55,0,0.0,0,0
404,sleep,self_care,low,22,2,5,0.665,1,169,0,0.0,0,0
404,sleep,indoor,medium,14,2,21,0.858,0,28,0,0.0,0,0
404,studying,outdoor,low,8,4,8,0.692,1,105,3,1.0,0,0
404,sleep,screen_based,medium,14,2,13,1.0,5,146,0,0.0,0,0
404,journaling,outdoor,high,11,2,14,0.941,0,171,0,0.0,0,0
404,journaling,self_care,high,19,1,12,0.72,1,110,0,0.0,0,0
404,studying,screen_based,low,22,0,14,0.462,1,50,1,0.953,0,0
404,studying,indoor,medium,28,1,16,0.716,2,177,5,0.908,0,0
404,exercise,self_care,medium,15,2,6,0.944,2,139,0,0.0,0,0
404,hydration,self_care,low,12,0,11,0.837,2,21,0,0.0,0,0
404,hydration,indoor,high,21,0,6,0.694,0,164,0,0.0,0,0
404,studying,indoor,low,13,0,21,0.798,0,146,7,0.735,0,0
404,journaling,outdoor,low,4,1,8,1.0,0,7,0,0.0,0,0
404,hydration,self_care,low,18,3,19,0.862,1,94,0,0.0,0,0
404,studying,indoor,low,12,0,13,1.0,0,154,1,0.706,0,0
404,sleep,outdoor,medium,18,2,19,0.927,0,52,0,0.0,0,0
404,journaling,screen_based,high,21,2,10,0.816,1,81,0,0.0,0,0
404,hydration,indoor,low,14,0,8,0.758,0,116,0,0.0,0,0
404,journaling,self_care,low,13,1,18,1.0,3,90,0,0.0,0,0
404,journaling,indoor,high,6,0,9,0.852,0,12,0,0.0,0,0
404,journaling,outdoor,medium,14,0,8,0.801,1,10,0,0.0,0,0
404,studying,self_care,medium,14,1,5,0.937,0,56,0,0.84,0,0
404,exercise,self_care,medium,12,0,22,0.819,1,109,0,0.0,0,0
404,hydration,self_care,high,13,1,5,0.77,0,173,0,0.0,0,0
404,studying,screen_based,medium,16,1,12,0.798,0,38,1,0.749,0,0
404,exercise,indoor,low,14,1,15,0.708,0,63,0,0.0,0,0
404,sleep,self_care,medium,24,0,13,0.859,0,73,0,0.0,0,0
404,hydration,outdoor,medium,8,2,15,0.913,1,68,0,0.0,0,0
404,studying,outdoor,medium,12,6,22,0.695,3,139,2,0.66,0,1
404,hydration,screen_based,low,5,1,11,0.757,1,107,0,0.0,0,0
404,studying,indoor,medium,20,0,7,0.719,0,130,3,0.782,0,0
404,studying,screen_based,low,24,0,22,0.669,0,37,6,0.884,0,0
404,hydration,screen_based,low,7,2,21,0.878,2,82,0,0.0,0,0
404,hydration,screen_based,medium,22,1,10,0.848,0,83,0,0.0,0,0
404,hydration,outdoor,medium,12,0,19,0.619,1,86,0,0.0,0,0
404,exercise,indoor,medium,18,1,13,0.997,0,42,0,0.0,0,0
404,hydration,self_care,high,17,0,15,0.789,0,160,0,0.0,0,0
404,sleep,indoor,medium,19,0,11,0.687,1,28,0,0.0,0,0
404,sleep,outdoor,high,21,0,15,0.669,0,22,0,0.0,0,0
404,journaling,indoor,low,7,0,12,0.927,0,31,0,0.0,0,0
404,journaling,outdoor,low,20,1,13,0.831,0,177,0,0.0,0,0
404,hydration,screen_based,high,20,0,8,0.847,0,112,0,0.0,0,0
404,journaling,screen_based,medium,18,2,22,0.771,0,139,0,0.0,0,0
404,sleep,screen_based,low,8,0,7,0.679,0,135,0,0.0,0,0
404,studying,indoor,low,12,0,21,0.864,0,90,1,0.611,0,0
404,sleep,self_care,medium,12,4,14,0.808,4,67,0,0.0,0,0
404,exercise,outdoor,low,8,0,5,0.852,0,61,0,0.0,0,0
404,journaling,screen_based,medium,12,1,17,0.71,0,157,0,0.0,0,0
404,exercise,self_care,high,20,2,17,0.824,2,44,0,0.0,0,0
404,hydration,screen_based,low,11,0,10,0.736,3,145,0,0.0,0,0
404,studying,outdoor,high,18,1,20,0.96,0,32,1,0.902,0,0
404,hydration,outdoor,low,25,0,8,0.867,0,168,0,0.0,0,0
404,exercise,self_care,medium,22,1,12,0.88,0,17,0,0.0,0,0
404,studying,indoor,low,16,0,18,0.715,3,143,5,0.596,0,0
404,exercise,indoor,high,13,1,18,0.932,1,39,0,0.0,0,0
404,exercise,indoor,low,16,0,12,0.789,0,73,0,0.0,0,0
404,exercise,outdoor,medium,20,2,22,0.65,3,143,0,0.0,0,0
404,sleep,self_care,low,21,0,16,0.72,0,48,0,0.0,0,0
404,sleep,outdoor,medium,15,1,5,0.986,4,148,0,0.0,0,0
404,exercise,screen_based,high,10,0,9,0.846,0,85,0,0.0,0,0
404,journaling,screen_based,medium,13,2,16,0.791,3,134,0,0.0,0,0
404,journaling,outdoor,high,14,1,20,0.722,2,53,0,0.0,0,0
404,journaling,screen_based,high,0,0,10,0.743,2,83,0,0.0,0,0
404,sleep,outdoor,high,21,1,22,0.819,0,170,0,0.0,0,0
404,journaling,outdoor,medium,17,2,10,1.0,1,25,0,0.0,0,0
404,exercise,indoor,high,18,2,20,0.8,0,106,0,0.0,0,0
404,exercise,screen_based,high,16,2,9,0.686,1,122,0,0.0,0,0
404,journaling,screen_based,medium,31,1,5,0.843,1,102,0,0.0,0,0
404,hydration,outdoor,medium,10,0,18,0.602,0,56,0,0.0,0,0
404,sleep,screen_based,high,22,2,7,0.894,3,68,0,0.0,0,0
404,journaling,self_care,low,8,0,15,0.518,0,16,0,0.0,0,0
404,studying,self_care,low,15,0,20,0.685,0,66,2,0.816,0,0
404,hydration,outdoor,low,21,2,23,0.824,2,18,0,0.0,0,0
404,sleep,outdoor,medium,25,0,12,0.615,0,32,0,0.0,0,0
404,hydration,outdoor,high,19,2,23,0.727,2,67,0,0.0,0,0
404,hydration,indoor,medium,19,0,6,0.916,0,167,0,0.0,0,0
404,exercise,indoor,medium,12,2,22,0.766,0,106,0,0.0,0,0
404,exercise,screen_based,high,16,1,6,0.861,0,130,0,0.0,0,0
404,exercise,screen_based,medium,4,1,21,0.583,0,27,0,0.0,0,0
404,hydration,self_care,medium,12,1,18,0.764,0,7,0,0.0,0,0
404,studying,self_care,low,21,3,12,0.793,2,152,4,0.757,0,0
404,hydration,outdoor,medium,18,2,15,0.992,1,32,0,0.0,0,0
404,hydration,outdoor,high,6,0,9,0.713,0,82,0,0.0,0,0
404,journaling,self_care,low,14,1,6,0.548,3,17,0,0.0,0,0
404,sleep,outdoor,medium,16,2,16,0.731,2,133,0,0.0,0,0
405,studying,self_care,low,7,3,17,0.545,2,108,4,0.826,0,0
405,studying,self_care,medium,3,0,12,0.355,0,151,4,0.444,0,0
405,studying,self_care,low,17,2,18,0.553,1,24,1,0.577,0,0
405,hydration,outdoor,low,5,4,17,0.612,2,155,0,0.0,0,0
405,exercise,indoor,medium,0,2,21,0.674,0,59,0,0.0,0,0
405,hydration,screen_based,medium,14,3,13,0.648,2,14,0,0.0,0,0
405,journaling,indoor,medium,13,6,10,0.507,8,151,0,0.0,0,1
405,studying,indoor,medium,5,3,12,0.346,2,48,3,0.45,0,0
405,exercise,screen_based,medium,26,4,14,0.705,4,147,0,0.0,0,0
405,journaling,screen_based,low,7,0,13,0.616,0,170,0,0.0,0,0
405,sleep,indoor,medium,5,4,10,0.803,3,144,0,0.0,0,0
405,exercise,outdoor,low,2,2,16,0.494,0,25,0,0.0,0,0
405,sleep,indoor,medium,15,3,8,0.694,3,173,0,0.0,0,0
405,exercise,indoor,medium,6,3,20,0.503,2,104,0,0.0,0,0
405,journaling,indoor,low,6,4,16,0.657,4,24,0,0.0,0,0
405,exercise,outdoor,medium,14,4,5,0.54,2,128,0,0.0,0,0
405,studying,self_care,low,19,3,9,0.544,6,17,3,0.319,0,0
405,sleep,screen_based,low,14,4,16,0.773,3,25,0,0.0,0,0
405,studying,outdoor,medium,4,3,23,0.561,1,91,0,0.66,0,0
405,exercise,indoor,low,13,5,21,0.587,5,61,0,0.0,0,1
405,studying,screen_based,low,4,3,18,0.625,4,81,0,0.402,0,0
405,sleep,self_care,medium,0,3,15,0.512,2,150,0,0.0,0,0
405,hydration,self_care,high,8,4,13,0.232,1,11,0,0.0,0,0
405,studying,indoor,medium,9,4,19,0.586,4,144,3,0.812,0,0
405,hydration,outdoor,high,6,3,23,0.475,2,50,0,0.0,0,0
405,exercise,self_care,low,12,1,21,0.665,1,158,0,0.0,0,0
405,exercise,outdoor,low,6,4,7,0.393,2,120,0,0.0,0,0
405,studying,screen_based,high,24,3,18,0.604,1,164,0,0.56,0,0
405,exercise,self_care,medium,19,4,23,0.437,3,65,0,0.0,0,0
405,exercise,indoor,high,15,3,7,0.724,2,59,0,0.0,0,0
405,hydration,screen_based,high,13,3,8,0.841,4,25,0,0.0,0,0
405,hydration,self_care,medium,5,3,6,0.719,3,42,0,0.0,0,0
405,hydration,outdoor,medium,0,3,20,0.755,3,118,0,0.0,0,0
405,studying,self_care,high,12,3,10,0.818,3,143,4,0.231,0,0
405,exercise,indoor,medium,5,2,20,0.325,1,27,0,0.0,0,0
405,exercise,self_care,low,8,6,16,0.76,7,57,0,0.0,0,1
405,sleep,indoor,medium,10,3,12,0.484,2,83,0,0.0,0,0
405,exercise,screen_based,medium,9,2,17,0.658,1,84,0,0.0,0,0
405,journaling,outdoor,medium,14,2,11,0.412,4,79,0,0.0,0,0
405,studying,outdoor,low,7,2,21,0.49,1,80,3,0.587,0,0
405,sleep,indoor,high,15,1,22,0.506,0,101,0,0.0,0,0
405,sleep,self_care,medium,9,5,17,0.452,7,19,0,0.0,0,1
405,sleep,outdoor,medium,15,5,5,0.674,5,13,0,0.0,0,1
405,journaling,self_care,low,11,2,21,0.504,0,108,0,0.0,0,0
405,journaling,self_care,medium,16,3,6,0.589,3,51,0,0.0,0,0
405,hydration,outdoor,medium,5,5,11,0.584,7,7,0,0.0,1,1
405,studying,indoor,low,17,4,9,0.376,6,13,2,0.441,0,1
405,journaling,outdoor,medium,2,3,14,0.627,1,162,0,0.0,0,0
405,sleep,self_care,low,9,2,18,0.545,2,50,0,0.0,0,0
405,journaling,screen_based,low,0,3,12,0.421,2,68,0,0.0,0,0
405,exercise,self_care,medium,11,5,16,0.509,10,139,0,0.0,1,1
405,hydration,outdoor,medium,15,4,19,0.621,4,36,0,0.0,0,0
405,hydration,screen_based,low,17,3,7,0.655,2,58,0,0.0,0,0
405,studying,outdoor,high,8,2,12,0.585,3,103,0,0.438,0,0
405,journaling,screen_based,medium,6,2,15,0.827,3,7,0,0.0,0,0
405,exercise,indoor,medium,9,5,23,0.526,5,50,0,0.0,0,1
405,journaling,screen_based,low,3,3,17,0.495,5,134,0,0.0,0,0
405,journaling,outdoor,high,12,3,21,0.645,1,103,0,0.0,0,0
405,sleep,self_care,medium,16,4,21,0.734,4,146,0,0.0,0,0
405,hydration,self_care,medium,3,3,15,0.419,2,173,0,0.0,0,0
405,exercise,outdoor,low,3,2,20,0.467,2,152,0,0.0,0,0
405,sleep,self_care,high,20,1,18,0.53,0,66,0,0.0,0,0
405,hydration,indoor,medium,5,3,16,0.615,1,60,0,0.0,0,0
405,studying,indoor,low,10,2,16,0.363,2,136,2,0.612,0,0
405,journaling,outdoor,medium,13,3,19,0.532,2,74,0,0.0,0,0
405,hydration,indoor,high,5,1,23,0.379,0,73,0,0.0,0,0
405,sleep,outdoor,medium,3,5,17,0.647,2,30,0,0.0,0,0
405,journaling,screen_based,low,13,2,8,0.728,1,104,0,0.0,0,0
405,journaling,outdoor,high,9,5,18,0.731,5,48,0,0.0,0,1
405,journaling,self_care,low,8,2,23,0.697,4,126,0,0.0,0,0
405,sleep,indoor,low,0,1,11,0.34,0,136,0,0.0,0,0
405,sleep,outdoor,low,5,2,22,0.544,1,110,0,0.0,0,0
405,sleep,self_care,medium,5,4,7,0.551,3,162,0,0.0,0,0
405,exercise,indoor,medium,24,3,12,0.45,4,171,0,0.0,0,0
405,hydration,self_care,low,12,3,12,0.783,2,124,0,0.0,0,0
405,studying,self_care,medium,12,1,22,0.521,0,154,3,0.397,0,0
405,studying,screen_based,high,0,4,21,0.423,5,178,3,0.588,1,1
405,journaling,outdoor,low,1,5,19,0.594,3,177,0,0.0,0,0
405,exercise,indoor,medium,7,1,10,0.459,0,31,0,0.0,0,0
405,sleep,screen_based,medium,11,0,15,0.518,1,49,0,0.0,0,0
405,studying,outdoor,medium,13,2,17,0.453,1,75,0,0.519,0,0
405,exercise,outdoor,medium,14,5,13,0.462,6,8,0,0.0,0,1
405,sleep,indoor,medium,20,2,19,0.473,0,66,0,0.0,0,0
405,exercise,self_care,low,17,3,17,0.618,0,153,0,0.0,0,0
405,studying,indoor,medium,15,5,15,0.413,5,84,3,0.658,0,1
405,hydration,outdoor,medium,7,1,23,0.675,1,85,0,0.0,0,0
405,exercise,indoor,low,2,3,16,0.438,4,9,0,0.0,0,0
405,exercise,screen_based,high,7,2,9,0.602,0,98,0,0.0,0,0
405,hydration,self_care,high,11,1,6,0.513,2,138,0,0.0,0,0
405,exercise,indoor,low,12,2,21,0.429,1,127,0,0.0,0,0
405,sleep,outdoor,medium,7,1,14,0.318,0,118,0,0.0,0,0
405,journaling,self_care,medium,8,3,23,0.672,3,164,0,0.0,0,0
405,journaling,self_care,medium,8,2,7,0.364,5,107,0,0.0,0,0
405,sleep,outdoor,low,7,4,21,0.459,3,135,0,0.0,0,0
405,journaling,self_care,low,0,3,17,0.563,4,33,0,0.0,0,0
405,hydration,outdoor,medium,15,3,18,0.701,1,137,0,0.0,0,0
405,sleep,indoor,medium,20,3,9,0.641,5,78,0,0.0,0,0
405,studying,indoor,low,0,4,13,0.436,3,115,2,0.435,0,0
405,sleep,screen_based,low,3,3,18,0.372,3,169,0,0.0,0,0
405,sleep,outdoor,low,10,3,6,0.803,2,173,0,0.0,0,0
406,hydration,indoor,medium,19,3,13,0.576,1,27,0,0.0,0,0
406,exercise,self_care,low,16,3,21,0.602,1,146,0,0.0,0,0
406,exercise,indoor,medium,3,5,6,0.372,7,61,0,0.0,1,1
406,sleep,self_care,high,12,3,23,0.607,5,77,0,0.0,0,1
406,journaling,screen_based,low,5,2,12,0.289,0,44,0,0.0,0,0
406,journaling,self_care,low,2,5,8,0.444,7,136,0,0.0,1,1
406,hydration,screen_based,medium,22,2,16,0.372,0,94,0,0.0,0,0
406,sleep,screen_based,medium,4,2,19,0.421,2,32,0,0.0,0,0
406,sleep,outdoor,medium,4,2,17,0.712,1,179,0,0.0,0,0
406,studying,outdoor,high,5,3,12,0.634,0,51,0,0.702,0,0
406,sleep,outdoor,high,15,3,7,0.655,4,152,0,0.0,0,0
406,hydration,outdoor,low,3,2,8,0.702,0,87,0,0.0,0,0
406,hydration,self_care,low,14,2,13,0.625,1,164,0,0.0,0,0
406,exercise,screen_based,low,8,2,23,0.423,1,114,0,0.0,0,0
406,studying,indoor,low,15,5,23,0.699,3,88,4,0.457,0,0
406,exercise,screen_based,medium,6,4,8,0.443,5,174,0,0.0,0,1
406,journaling,self_care,low,9,2,5,0.517,0,176,0,0.0,0,0
406,journaling,screen_based,low,2,4,14,0.549,4,106,0,0.0,0,0
406,studying,self_care,high,20,0,6,0.582,0,102,3,0.63,0,0
406,studying,screen_based,medium,10,4,17,0.523,2,27,0,0.584,0,0
406,sleep,outdoor,high,12,1,6,0.543,3,136,0,0.0,0,0
406,sleep,outdoor,low,16,2,8,0.568,4,149,0,0.0,0,0
406,sleep,self_care,low,12,3,5,0.396,5,98,0,0.0,0,0
406,sleep,indoor,medium,14,3,16,0.463,2,172,0,0.0,0,0
406,exercise,screen_based,high,7,1,23,0.477,1,7,0,0.0,0,0
406,studying,outdoor,high,7,2,6,0.533,4,137,0,0.688,0,0
406,exercise,outdoor,high,14,1,6,0.57,1,83,0,0.0,0,0
406,journaling,indoor,low,2,2,15,0.437,0,73,0,0.0,0,0
406,journaling,indoor,medium,8,3,17,0.494,1,66,0,0.0,0,0
406,studying,self_care,low,2,1,16,0.508,1,140,0,0.475,0,0
406,studying,self_care,medium,0,3,14,0.581,5,60,3,0.498,0,0
406,studying,screen_based,low,17,1,9,0.54,0,175,0,0.463,0,0
406,studying,outdoor,medium,6,3,17,0.42,1,31,2,0.522,0,0
406,exercise,outdoor,low,16,5,21,0.342,6,155,0,0.0,0,1
