streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,label
29,6,7,0.8709246572213043,2,53,0
59,3,8,0.44551716232339683,6,162,0
37,7,6,0.8134757141973752,0,80,0
32,2,6,0.6457128143138574,10,24,0
27,6,6,0.6455095637829521,9,16,0
16,2,17,0.1860226670979489,6,117,0
11,4,10,0.349111777624997,4,164,0
15,2,7,0.20206545562887623,8,140,0
42,0,15,0.5472459319705605,4,74,0
20,2,10,0.9417325276864685,2,51,0
46,7,17,0.21689480236749872,12,112,0
44,0,11,1.0,5,88,0
24,7,14,0.6430835262384721,9,35,0
16,4,23,0.8059657953950112,6,95,0
23,1,11,0.1938585487167345,0,140,0
25,5,2,0.9938312563800892,15,42,0
20,1,21,0.4781104803406283,11,16,0
41,1,7,0.8924685607796552,0,26,0
33,0,20,0.8409302743572634,3,106,0
56,2,13,0.6147647777380998,7,146,0
53,6,15,0.4199762794901737,3,158,0
25,0,21,0.5980943435857791,13,18,0
60,0,19,0.1206272950366044,10,102,0
48,0,13,0.3716611913082055,7,166,0
62,0,11,0.9563545696425445,8,146,0
46,7,15,0.6500829986143742,16,142,0
18,5,20,0.8942767258631132,18,50,0
47,0,14,0.4504786134421841,9,154,0
3,5,12,0.5639401800306398,3,64,0
40,2,20,0.8440959438222765,12,50,0
17,2,12,1.0,14,34,0
56,0,17,0.42596385136583154,10,154,0
56,7,12,0.9262037461998911,14,105,0
46,5,7,0.9396765451561577,12,63,0
40,0,15,0.9048433679646938,7,24,0
5,6,18,0.9724676651707573,5,57,0
23,4,6,0.3652589135353205,3,180,0
36,5,11,0.2357767998761842,0,72,0
52,2,8,0.45845985849079374,2,124,0
45,7,16,0.34201991784709634,8,97,0
8,6,8,0.5687485906105088,8,59,0
12,7,14,0.6502355824741131,7,155,0
16,2,7,0.3085315034201384,4,144,0
42,7,4,0.9667254340830856,0,167,0
47,0,10,0.45160656016357714,12,78,0
30,4,12,0.4208012431554288,2,180,0
20,3,18,0.7409348960155849,12,41,0
36,2,20,0.5039259015315557,8,120,0
60,7,15,0.3701815703521222,7,16,0
56,1,23,0.0,14,93,0
9,4,11,0.267603003043847,9,155,0
51,1,15,0.41545616384230544,8,137,0
50,0,18,0.7478710666326246,18,43,0
4,2,14,0.39332257139943,4,64,0
64,7,23,1.0,7,153,0
52,5,5,0.7698870243542428,1,161,0
40,2,3,0.6968341938677292,2,38,0
48,4,23,0.08741778273017317,15,74,0
44,6,13,0.5552962021312013,10,144,0
26,3,15,0.11183335203863938,9,129,0
38,4,7,0.003149792451139527,7,124,0
22,0,21,0.20640177173501117,14,134,0
27,7,6,0.975053203178329,0,16,0
59,1,17,0.8418722221773862,2,121,0
24,1,18,0.39866730046816234,9,67,0
44,4,16,0.4758565695771273,4,141,0
56,3,20,0.831168726269239,1,141,0
27,3,19,0.4764368284606632,9,90,0
22,4,19,0.9158682268376908,4,158,0
21,1,23,0.7888871651067391,3,130,0
11,0,16,0.2693752285004887,5,143,0
15,3,4,0.20509292676215973,5,159,0
12,3,20,0.8731890526257103,5,53,0
26,6,7,0.893295495607725,3,42,0
31,3,2,0.8370594840412391,6,117,0
31,6,8,0.48320944551717937,9,71,0
23,6,21,0.31466581937987126,12,166,0
6,6,15,0.397685993567468,1,50,0
40,0,5,0.9993968357795834,5,146,0
10,1,4,0.6112798478292123,8,18,0
34,7,10,0.7427528416159425,4,120,0
43,3,6,0.8484613406442573,6,102,0
51,7,10,0.6344262653575307,12,170,0
57,4,13,1.0,3,17,0
8,7,5,0.0649278797586638,7,48,1
39,4,21,0.4996605466710362,6,94,0
21,0,23,0.6693491039695731,8,118,0
66,1,10,0.6827212493728866,5,144,0
4,1,15,0.3058967358757754,0,75,0
19,1,6,0.4119122657134491,12,166,0
56,3,14,0.2746766795344188,10,93,0
57,0,12,0.78318298549326,6,159,0
52,6,5,0.9730762677944697,0,159,0
2,3,10,0.7809239429039164,2,64,0
17,7,16,0.4294893597991578,11,34,0
42,5,11,0.7399137457471339,12,155,0
20,1,8,0.5765340823377882,2,60,0
56,4,17,0.5992905312853914,4,89,0
34,2,10,0.5535408812570607,11,61,0
11,6,10,0.981769594764276,11,45,0
44,5,17,0.7860474718345268,2,146,0
26,3,9,0.4688789032686761,0,59,0
42,3,23,0.8218926899308446,9,116,0
15,3,9,0.31861910985604186,15,16,0
16,7,13,0.32490954220377677,16,8,1
47,0,12,0.4424438831779708,6,161,0
34,4,7,0.9334490528666595,6,136,0
44,2,16,0.673571682533295,6,147,0
45,3,3,0.9389985536577374,8,126,0
14,2,5,0.47190672285571783,2,87,0
31,6,6,0.8513839077858684,0,94,0
17,3,15,0.27498907779357795,10,115,0
36,6,8,0.16682260367637639,0,47,0
28,7,12,0.5745216651972873,9,9,0
5,7,17,0.7845291364892684,5,44,0
31,7,12,0.7235414084925924,4,106,0
17,5,11,1.0,9,36,0
33,1,4,0.16730839762734845,9,153,0
53,4,6,0.5450998099238842,5,158,0
21,2,20,0.95601898728068,4,140,0
38,2,18,0.9285970731111048,8,17,0
19,2,19,0.8672841712908658,0,152,0
46,0,14,0.44580991607811393,7,58,0
24,6,21,0.8893063065892237,0,161,0
45,4,5,0.6802405602241293,1,112,0
15,3,10,0.45131440275767704,13,87,0
39,0,17,0.4362633263983758,9,131,0
35,7,6,0.8828486585745612,0,37,0
3,3,17,1.0,3,189,0
30,1,22,0.7792013730800867,13,137,0
26,0,9,0.21404156610729438,3,96,0
29,0,22,0.1838804449979638,13,141,0
24,7,17,0.6437088920403777,12,36,0
4,0,16,0.3406672452959768,4,111,0
15,0,20,0.7735520402963384,1,107,0
23,0,4,0.5209528438553264,3,117,0
5,0,15,0.8639165998134122,3,85,0
30,4,17,0.38441991344849663,9,117,0
44,4,7,0.07391701721563304,11,35,0
11,7,5,0.31634331728779264,3,52,0
12,2,20,0.14360802522525584,12,14,0
35,4,17,0.8752921564679416,10,46,0
37,2,23,0.14826661029930738,9,137,0
56,4,11,0.9465337258849951,5,17,0
53,7,16,1.0,8,115,0
42,5,23,0.375578282645805,7,118,0
10,4,22,0.38655544882802884,7,133,0
36,0,17,0.22093511999476545,5,140,0
5,0,7,0.7617360600312796,5,18,0
33,4,21,0.9333996149799495,9,51,0
50,0,7,0.7847657217980377,12,1,0
36,4,4,0.010386114232770138,11,145,0
7,4,16,0.4009363757379916,3,65,0
11,3,23,0.5912869494996309,7,113,0
37,3,1,0.4876163554325279,2,119,0
48,4,11,0.6148550566018056,3,57,0
35,7,17,0.8741571979783441,7,96,0
24,0,19,0.3924435637291895,11,52,0
31,1,14,0.6832069747982108,15,55,0
19,1,10,0.5959940385750656,14,64,0
11,4,8,0.8031322374573644,11,15,0
23,3,18,0.172282602644602,8,111,0
55,1,12,0.9557958090848758,6,134,0
8,1,18,0.7735123180190581,4,166,0
24,6,8,0.6640640365091991,10,101,0
10,5,19,0.33322312750794447,2,9,0
17,2,23,0.549622792519865,7,114,0
35,1,14,0.16670203654632082,0,144,0
35,1,8,0.5987962745673785,10,47,0
3,2,21,0.19486843693778255,3,93,0
49,5,23,0.4185396998323011,5,11,0
19,0,4,0.5681618873892749,8,164,0
42,4,6,0.7975763898413033,1,52,0
5,0,19,0.8894084104022422,0,93,0
25,5,9,0.17445229074738933,2,57,0
5,0,21,0.21738409366421402,5,82,0
31,7,11,0.8833813929115131,1,112,0
28,2,10,0.06360155677863213,0,66,0
20,0,21,0.45471384868550613,5,73,0
11,0,6,0.6925929119786202,9,110,0
5,0,19,1.0,0,85,0
65,3,7,0.5966555534046296,5,161,0
50,3,7,0.5724609053457379,4,125,0
36,5,5,0.08182396384145824,4,133,0
50,1,19,0.6888115313922141,16,157,0
59,2,10,0.35785696914681153,14,117,0
21,6,17,0.4436860764249732,10,34,0
33,5,15,0.5991605379664167,0,148,0
6,2,19,0.49304964053959194,4,144,0
37,3,10,0.15065005340943405,0,29,0
36,7,18,0.7282680560857734,10,160,0
15,2,9,0.056936765822598726,0,103,0
55,3,10,0.07279948366203637,2,138,0
51,4,20,1.0,11,140,0
21,3,9,0.5656850426121542,6,123,0
29,5,5,0.3078201228572856,4,199,0
14,5,9,0.6118111938949427,7,40,0
31,4,5,0.07717373954194502,11,35,0
31,1,21,0.33027706549535474,11,24,0
17,0,21,0.6458554999025423,13,139,0
22,2,0,0.3117657475107545,4,91,0
46,0,7,0.39547794231147476,15,127,0
33,7,6,1.0,6,33,0
24,2,9,0.5342407397678107,5,111,0
4,4,11,0.6373111265908318,4,92,0
28,2,9,0.44116697790522935,11,57,0
15,1,8,0.5434810964642391,11,99,0
35,7,17,0.44255731748892696,7,108,0
23,4,10,0.5119099539909395,0,59,0
16,5,23,1.0,15,68,0
37,3,10,0.45359396256830575,11,51,0
38,0,0,0.9122120192129779,5,138,0
53,1,4,0.9098653564483697,1,59,0
51,0,10,0.8631131054658694,5,60,0
45,4,20,0.6206673190104245,5,88,0
60,4,4,0.15104814020550544,1,142,0
46,4,21,0.19899499980196045,7,162,0
23,1,7,0.7048424141480639,2,150,0
46,7,15,0.4213069765746119,10,120,0
10,7,10,0.6780348547018438,6,65,0
15,0,10,0.8495239214943769,7,70,0
10,0,18,0.04284282355569877,10,35,0
52,5,7,0.2324284852715951,1,163,0
18,3,23,0.47224840030539245,12,74,0
18,1,23,0.9127344010281049,15,30,0
51,5,6,0.309889342030858,13,38,0
25,0,20,0.4965066158241524,8,90,0
21,0,23,0.9318502925678374,14,151,0
47,1,5,0.5863899922437941,3,98,0
60,0,13,0.7345227239472459,7,113,0
33,0,22,0.9544083283697177,1,106,0
37,5,16,0.13860307340525427,9,163,0
16,0,17,1.0,15,23,0
41,3,1,0.10861971777793743,14,52,0
29,2,6,0.2999631747304229,0,93,0
7,0,19,0.3642891729047334,3,134,0
37,0,15,0.5090345912672672,10,155,0
33,1,17,0.6446593859063625,14,43,0
33,7,9,0.32640687799661766,3,33,0
37,6,6,0.5792649465589244,5,79,0
63,4,18,0.548708878538777,3,1,0
41,7,16,0.2805959852510782,1,94,0
35,1,6,0.844996572435811,13,149,0
53,7,12,0.1754251767049242,8,41,0
21,4,21,0.21897237744832704,15,6,0
23,0,23,0.18478469786522597,14,146,0
44,5,15,0.019256047358886752,7,169,0
46,2,14,0.3081556751079766,5,159,0
46,2,4,1.0,8,161,0
5,3,15,1.0,2,26,0
21,6,19,0.8442713772021537,2,136,0
56,4,21,0.639698004775339,17,163,0
11,2,22,0.2244167885692065,5,68,0
50,0,2,0.20964660624055897,2,54,0
27,3,11,0.38991545602956307,2,195,0
42,3,6,0.45496101414641565,10,176,0
5,2,14,0.10676522241834203,4,25,0
1,1,12,1.0,1,121,0
13,7,6,0.6404537495627354,9,110,0
9,1,23,0.6269260213663739,9,31,0
54,0,14,0.45730597913430293,8,139,0
59,5,21,0.9805279598189702,12,172,0
66,1,11,0.8108012444558235,15,52,0
28,5,18,0.504119113877167,14,17,0
7,0,19,0.35492612068454543,7,119,0
43,3,6,0.42750962903701767,5,186,0
28,5,23,0.7854488597623096,10,129,0
46,0,3,0.20011679982266153,3,71,0
53,0,19,0.39385727703336515,6,148,0
13,2,14,0.7032100594174922,0,59,0
47,0,11,0.9366124068185314,8,93,0
41,5,10,0.2168918545052414,0,16,0
43,3,9,0.0691497894693828,7,131,0
56,0,10,0.3353044899665435,14,53,0
54,5,6,0.0663454830923412,3,80,0
15,4,8,0.1348075169844741,12,81,0
37,0,6,0.7930590968523697,14,145,0
25,3,9,0.6500993607201382,6,45,0
27,5,23,0.5913729406761723,5,101,0
14,3,10,0.34234193350850145,14,17,0
38,7,8,0.05537408736606596,12,44,0
54,0,14,0.22064888404615754,11,70,0
41,1,9,0.7980693634531346,0,177,0
47,5,17,0.6308095462137121,6,135,0
2,1,23,0.5759983091953789,2,108,0
39,1,9,0.4980604171500581,10,150,0
54,1,22,0.49489512544095016,4,80,0
52,7,15,0.848317937783534,9,127,0
40,5,23,0.6714074882713914,8,71,0
51,1,8,0.566381179629176,4,48,0
49,5,19,0.7600062585091818,7,134,0
15,1,4,0.6512226250199556,11,15,0
13,0,16,0.539398439162334,4,101,0
24,3,9,0.09220715984716102,0,104,0
3,2,19,0.9640604358001148,0,24,0
48,5,7,0.31530374360005686,9,43,0
54,3,13,1.0,1,4,0
3,1,15,0.79378972898381,3,135,0
5,7,18,0.24507938883014851,5,168,0
54,1,14,0.11670890797201133,11,74,0
51,4,6,0.4049167065487422,2,144,0
49,5,15,0.8212426618216929,9,144,0
30,3,20,0.48337692978811,9,73,0
6,7,14,0.8214953513608538,6,41,0
54,4,16,0.7598392013934896,1,141,0
21,0,17,0.4893857920829974,13,104,0
8,6,5,0.4445187512826122,8,70,0
30,2,6,0.37541469545540673,1,87,0
12,2,6,0.5754917409176943,5,81,0
20,3,8,0.7047692676475259,11,45,0
47,1,6,0.5791966348497971,4,20,0
13,3,20,1.0,3,168,0
21,3,5,0.38115819720150773,11,47,0
57,0,13,0.7146522137528083,11,152,0
59,2,12,0.9250905361365197,4,57,0
14,3,5,0.532279094775099,7,158,0
15,6,6,0.965516357046186,10,40,0
21,0,21,0.7849695502769064,14,48,0
12,0,8,0.9093423766487824,1,50,0
23,0,16,0.6276487748424202,3,157,0
36,0,14,0.5956497439844164,8,152,0
55,0,16,0.4281470612543085,6,161,0
26,1,7,0.44704704571598436,1,141,0
65,0,11,0.8233129057575485,15,33,0
36,7,6,0.8713520880728274,5,69,0
43,2,6,0.7186652145129463,6,161,0
19,0,23,0.8058243083314842,8,106,0
29,1,22,1.0,14,191,0
7,0,12,0.9290045424711197,1,119,0
63,5,14,1.0,3,11,0
53,2,16,0.5370660314475677,4,160,0
41,1,7,0.31506344893308885,8,146,0
47,0,20,0.5394903289793451,5,89,0
14,0,17,0.3535386528308415,5,101,0
15,2,17,0.9340280004515038,0,159,0
13,0,8,0.48254503025186607,10,176,0
30,0,23,0.3298475911630119,10,72,0
24,3,11,0.2794306945329129,0,84,0
46,6,2,0.2579450841520383,3,31,0
40,2,10,0.7764906383815227,2,61,0
33,7,5,0.9832376241054697,2,30,0
14,0,22,0.7797781867703618,0,93,0
60,1,22,0.7378154950111923,12,160,0
61,7,15,1.0,6,11,0
13,2,9,0.5453024725738739,8,115,0
17,3,18,0.8479352251011648,1,136,0
18,7,15,0.14549542039032382,9,119,0
14,6,15,0.8147851908674456,3,162,0
13,6,23,0.42997110434049246,7,30,0
11,1,7,0.821220443475892,11,8,0
17,1,7,0.2609563237466034,7,159,0
27,6,6,0.9082122208380223,14,55,0
45,4,1,0.12140819745400777,10,162,0
57,1,23,0.5020860938684772,2,108,0
18,1,20,0.8407477323589738,14,141,0
3,0,17,0.6401340617471414,3,114,0
46,1,5,0.6223284306637282,9,180,0
43,2,10,0.37999269557596654,12,123,0
16,6,9,0.8338241780582325,12,100,0
23,4,15,0.3952793745182928,12,42,0
14,0,6,0.3174659502323299,8,156,0
47,0,9,0.9843441913115173,6,90,0
9,3,7,0.999834832099529,8,42,0
7,1,11,1.0,1,1,0
39,5,7,0.42571488820212516,9,116,0
31,0,16,0.6197391774252847,4,51,0
5,0,18,0.402345086557976,5,135,0
33,6,13,0.7772864327540709,12,18,0
40,1,6,0.46436984720002433,10,174,0
52,6,8,0.8801653969741356,11,151,0
52,0,4,0.2576988923767722,2,58,0
58,3,8,0.0,1,160,0
51,1,17,0.8360551618513803,14,45,0
39,2,5,0.9824254090108667,6,134,0
30,0,22,1.0,0,106,0
21,2,20,0.1835570092059644,12,18,0
54,1,19,0.8510446492467608,3,145,0
5,2,20,0.23814417866096113,5,128,0
53,2,21,0.15090001567104144,13,80,0
43,3,23,0.42283755853830285,3,144,0
8,7,6,0.5948790850341389,8,56,0
59,7,11,0.996831578144298,13,170,0
10,5,9,0.6219626915479807,10,77,0
15,5,17,0.3126452414032808,2,1,0
38,7,17,0.34794708277965064,8,129,0
43,0,18,0.4229994532074837,4,72,0
51,6,19,0.4685125241377214,6,6,0
6,4,8,0.49961778957429037,4,62,0
20,0,13,0.6078888236771482,6,17,0
20,0,8,0.48924452055500217,6,129,0
38,0,9,0.9353967881996017,11,153,0
17,2,4,0.19392689692143256,5,162,0
22,7,6,0.9677460703961304,15,63,0
46,5,14,0.48808817779037283,1,147,0
15,0,20,0.8032616796089376,6,118,0
15,4,6,0.8673001705943126,13,20,0
22,6,3,0.8647469157486369,15,62,0
47,3,10,0.29898630097374745,10,120,0
42,2,15,0.5746359211184728,2,148,0
45,7,7,0.5237750615420987,3,29,0
18,1,7,0.22132587345330487,7,162,0
58,0,19,0.21259219427459952,13,91,0
12,6,9,0.6666607436518679,12,187,0
34,2,10,0.11871867791019274,4,59,0
27,0,17,0.8858632193547555,8,32,0
30,6,5,1.0,6,148,0
38,0,9,0.8685044603265636,4,76,0
52,0,20,0.8517783122756617,14,52,0
61,0,11,0.9191242975904047,13,36,0
46,3,4,0.5267684200690782,3,105,0
36,1,21,0.4614749412324079,3,96,0
7,0,17,0.26295192919663196,5,149,0
11,6,10,1.0,8,164,0
22,0,15,0.599669907310959,13,112,0
48,7,17,0.26249013752213346,9,103,0
55,3,18,0.7732307572393192,4,161,0
24,2,21,1.0,3,176,0
1,2,11,0.43520930896705323,1,62,0
32,4,15,0.27273034122329476,10,128,0
35,0,20,1.0,0,97,0
39,0,1,0.1636643552875879,6,147,0
33,0,8,0.17172993906032513,0,90,0
35,3,3,1.0,11,141,0
15,4,22,1.0,5,144,0
50,0,7,1.0,0,60,0
6,0,11,0.8800602599787924,6,23,0
46,4,11,0.642343817058202,2,61,0
3,6,6,0.0014416617981928004,3,50,0
15,7,16,0.5769545218949238,3,115,0
38,5,7,0.9276183550059841,1,12,0
52,1,10,0.8947383372746994,12,1,0
2,0,16,0.3227754593830346,1,111,0
31,2,18,0.43253713443344893,6,61,0
39,5,14,0.0950601099603705,0,50,0
52,4,20,0.6023212709529207,3,84,0
24,1,3,0.7608034750321666,10,59,0
52,6,23,0.9510761835639432,7,162,0
23,3,10,0.5221045032187651,1,195,0
24,6,20,0.9192069949096872,0,157,0
66,2,7,0.6365816957076154,7,54,0
7,5,17,0.15674653902900296,7,170,0
60,6,11,0.16961736991687282,13,90,0
15,0,16,0.1852327886479902,0,109,0
58,2,6,0.8534579106245237,0,66,0
18,7,7,0.7113048973579906,12,26,0
24,0,9,0.19799779417271335,6,154,0
8,0,14,0.2583448268963918,6,160,0
31,3,21,0.5041481935023382,8,79,0
2,0,21,0.12420244985597079,2,103,0
28,0,6,0.8775496430538692,4,137,0
4,3,20,0.4099687319397421,3,19,0
43,2,3,0.5291799481840247,8,47,0
16,4,13,0.8889970996645049,6,180,0
22,3,6,0.3959272165796106,6,98,0
10,2,21,0.2328060351886911,1,15,0
50,2,21,0.8440887266251873,0,173,0
9,3,17,1.0,4,30,0
14,4,6,0.6139196440003671,9,49,0
50,0,6,0.08833524770124948,6,67,0
19,6,19,0.6874109499750687,13,65,0
11,3,12,0.46519389139605094,11,64,0
7,4,23,0.3945526571194292,4,152,0
57,3,19,0.7079096412440582,0,140,0
62,7,23,0.2575696432352631,10,13,0
61,0,11,0.8352771597816799,7,132,0
36,4,6,1.0,9,75,0
60,5,15,0.7439393410846393,1,140,0
56,0,15,1.0,9,118,0
52,0,20,0.5121763234240614,6,94,0
32,2,23,0.8422336152293416,13,181,0
49,4,10,0.21036282908569073,12,56,0
11,1,17,0.2726364777347714,11,23,0
22,1,20,0.09500497798649762,15,87,0
40,3,4,0.21085892951219642,0,82,0
55,0,11,0.7727324646747442,10,154,0
35,2,17,1.0,9,57,0
45,7,2,0.9965719710179369,0,167,0
27,7,8,0.3214540659775216,0,34,0
28,7,7,0.17516781803886203,8,163,0
20,0,5,0.9629065366547243,2,18,0
49,2,23,0.8420962982912246,1,139,0
9,4,20,0.37404700472118924,2,20,0
37,7,18,0.22292119776188735,0,86,0
58,0,17,0.8518386414587609,9,126,0
17,0,6,0.22416510045242521,9,161,0
3,7,8,0.16759379300411992,3,55,0
49,1,12,0.5370654420896098,4,101,0
55,1,5,1.0,3,60,0
45,1,4,0.37540966966461836,5,205,0
6,0,17,0.360847836630386,6,114,0
27,1,16,0.4232051776441822,5,55,0
39,0,17,0.8568069435307147,10,42,0
47,3,15,0.30636033121798045,7,163,0
19,4,23,0.8749480611174093,12,56,0
19,0,23,0.7919348941534474,14,68,0
3,0,14,0.28811309016245645,2,64,0
14,4,9,0.5408502075473025,11,64,0
31,2,22,0.383736750185405,3,56,0
11,5,6,1.0,11,37,0
29,1,16,0.61477627761146,14,127,0
21,0,9,0.28070961333399486,5,111,0
54,6,7,0.23412395079042103,1,166,0
32,3,21,0.8900593646584771,14,182,0
5,7,14,0.8339297411875498,5,53,0
55,0,11,0.7880629706464486,6,170,0
28,0,12,0.4877818961464161,6,71,0
13,7,11,0.7236097276716816,13,34,0
63,1,13,0.6228819102456126,11,156,0
62,4,7,0.42036262128834057,4,25,0
32,0,14,0.1486483933020747,0,132,0
48,0,13,0.41723775910617666,6,145,0
26,1,23,0.222429199483891,8,78,0
16,0,21,0.6579575540057876,9,91,0
51,4,17,0.7146275366570916,6,89,0
19,2,15,0.4345628918779224,7,79,0
5,4,14,0.7080891983857514,2,39,0
64,4,11,0.2661018035769388,11,61,0
13,4,7,0.755526229701701,8,38,0
34,3,18,0.7030466180556947,11,94,0
11,0,17,0.3302844379782554,9,83,0
36,5,17,0.15426309519562578,8,156,0
15,7,16,0.7601541328288633,3,162,0
32,6,7,0.11810715828839506,12,55,0
12,6,8,0.5907169282158387,2,92,0
4,4,14,0.4195717201205013,1,84,0
61,4,12,0.2713097100424635,10,76,0
28,2,12,0.2783217522117975,5,104,0
15,1,14,0.2631580061788303,15,14,0
15,4,10,0.6212161707854894,15,68,0
7,3,22,0.5685291667837823,7,87,0
22,7,7,0.9112918023710558,4,28,0
36,1,9,0.4938406707411471,14,140,0
17,3,23,0.015830926642945914,12,56,0
16,0,14,0.9146219694223826,5,11,0
30,3,2,0.5413241326480729,9,44,0
25,0,17,0.800444927470649,15,50,0
22,2,23,0.7375775938171615,3,126,0
41,5,10,0.9105406038645896,2,104,0
44,7,8,0.24863606803683136,0,50,0
13,2,4,0.7451236195108277,13,27,0
17,3,22,0.7534845266113133,14,75,0
14,4,14,0.8779084298365422,6,172,0
7,0,15,0.4164871455990723,7,129,0
47,2,9,0.7972768889041676,14,1,0
27,0,23,0.6311021210117078,13,92,0
47,3,7,1.0,0,49,0
31,4,7,0.2633556082352063,7,185,0
16,2,23,1.0,7,160,0
23,2,22,0.5999976950511511,4,171,0
56,1,5,0.2376756079819857,2,62,0
35,4,4,0.7918856883701814,11,22,0
34,1,23,0.968475552174241,2,108,0
16,5,23,0.33972125479117576,9,93,0
52,3,9,0.5276662944160134,4,143,0
19,6,11,0.7738533825830017,12,38,0
14,1,21,0.26955117874134243,14,139,0
36,2,23,0.5113569013574135,6,109,0
42,0,4,0.21267781439894892,9,132,0
59,3,10,0.1128506121090209,13,63,0
6,0,16,0.24789163596870356,6,118,0
12,1,21,0.0,8,76,0
58,0,19,0.8276405056614446,3,166,0
4,6,13,0.7613633580610722,3,47,0
7,5,14,0.6054233013008959,2,52,0
13,6,7,1.0,13,46,0
25,5,18,0.7067398205124028,3,148,0
33,3,7,0.9921540916504249,5,164,0
55,7,15,0.19652764512874205,8,76,0
36,3,2,0.32917857332995004,6,112,0
43,4,3,0.7584432714199685,1,50,0
14,5,10,0.4247848814124356,7,68,0
53,0,21,0.12427862608343654,15,102,0
37,2,7,0.648883661512254,6,47,0
26,0,22,0.0,13,152,0
1,7,8,0.6791869873000614,1,81,0
19,0,22,0.7863061137283318,8,92,0
28,0,15,0.47845887269063064,6,63,0
2,1,18,0.8154698386410625,2,70,0
29,1,18,0.8478975568145208,0,139,0
38,3,20,0.7773958573669212,7,96,0
18,1,10,0.5681051784298865,2,160,0
59,0,11,0.958726952918611,9,138,0
36,0,21,0.9898220104555733,11,173,0
20,3,8,0.32533642480417746,1,81,0
28,2,16,0.5334015795794375,13,46,0
3,1,12,0.9716671893119293,0,114,0
17,4,21,0.6464680776492431,12,94,0
61,3,13,0.19367275149725946,11,74,0
7,1,15,0.39918189771169715,0,49,0
6,1,16,0.784459743030093,6,136,0
67,1,9,0.5081534249924631,4,29,0
53,0,11,0.8727438966784912,11,131,0
47,0,19,0.3622488514029645,9,43,0
63,4,14,0.8050927923168725,13,161,0
34,4,22,0.8775833642616895,11,47,0
0,3,15,0.5673640894789119,0,80,0
21,6,6,1.0,15,62,0
36,1,5,0.3942540349499074,11,45,0
65,0,1,0.8118994566983351,0,163,0
63,7,21,0.6728501894615385,11,175,0
12,2,5,0.2912649594871675,9,76,0
26,1,8,0.9352796052120785,1,42,0
41,0,22,0.9335701178950148,11,161,0
9,2,18,0.3253056934741106,6,128,0
14,5,7,0.622442609091266,12,48,0
7,3,14,0.12219914516827708,7,2,0
3,5,7,0.10174278400116815,3,46,0
60,5,12,1.0,7,120,0
14,0,17,0.8506156950682113,14,21,0
49,4,10,0.8508295288839114,8,152,0
23,0,20,0.8794026716855726,6,178,0
38,7,7,0.47805140068636015,6,76,0
6,0,17,0.701006325643534,4,71,0
29,7,14,0.45622965044362973,7,61,0
14,7,9,0.7505527386773296,6,170,0
35,1,17,0.4283391141111366,6,102,0
6,0,8,0.12405452466763528,6,151,0
7,3,16,0.5601749949008514,1,128,0
56,0,17,0.6126667581016387,7,124,0
51,4,8,0.9122264230827,6,129,0
11,2,20,0.08294303641079542,8,71,0
17,0,9,0.40472183287084296,15,60,0
26,5,4,0.8263555969728564,14,56,0
19,3,15,0.2799950957052274,13,22,0
39,2,7,0.824012883787486,5,62,0
39,3,20,0.32158623835511985,6,99,0
41,1,10,0.7002016443887258,10,149,0
28,4,4,1.0,7,123,0
62,0,13,1.0,13,47,0
41,3,14,0.27320044464079424,7,172,0
5,5,10,0.8096039933443279,2,27,0
24,2,23,0.1945600268951669,9,53,0
27,0,18,0.6675479682049235,15,38,0
52,0,6,0.0985832154802383,1,44,0
37,5,23,0.4814635310240459,5,95,0
58,1,18,0.05570801102106106,11,119,0
26,2,8,0.5354581972961441,13,65,0
15,1,9,0.7285319914972304,15,119,0
21,6,6,0.8169131236808795,14,101,0
6,0,16,0.44544993207708716,6,119,0
47,0,19,0.9402171369020524,11,179,0
5,6,6,0.5053308927551532,5,62,0
33,0,19,0.044963195743020296,12,86,0
37,7,7,0.4014502763432247,0,24,0
23,5,19,0.954871982882665,1,153,0
60,5,20,1.0,8,163,0
24,1,9,0.09781199530828419,2,58,0
41,2,1,0.36467781171626423,9,149,0
71,0,10,0.9582975318944297,15,41,0
28,0,18,0.2929778993501407,7,99,0
42,7,6,0.6069299815446151,7,77,0
50,1,12,0.5407785343308669,7,156,0
20,5,22,1.0,0,133,0
16,4,11,0.37861221571823506,16,80,0
3,1,17,0.913917943163237,1,107,0
5,2,11,0.18399301113801342,5,147,0
34,2,9,0.17343663359276656,0,97,0
53,4,15,0.03466392481137531,12,56,0
53,0,10,0.7272772822749232,8,146,0
10,4,7,0.6055449202573651,9,67,0
8,7,4,0.5727773914556695,6,73,0
24,2,23,0.573113215982979,10,92,0
9,0,13,0.9326318681951558,5,72,0
38,1,19,0.8920884235227946,10,148,0
11,0,11,0.6390583867114096,9,121,0
40,7,3,0.6923410546373172,4,13,0
20,7,15,0.9265205547599796,6,138,0
49,3,4,1.0,0,57,0
36,6,14,0.7020570085409337,5,32,0
42,0,21,0.3946748536518643,3,149,0
31,6,3,1.0,10,43,0
16,2,22,0.0,13,69,0
8,4,16,1.0,5,182,0
27,0,19,0.6100192011531084,0,168,0
42,7,4,0.2833698046917702,0,15,0
25,0,23,0.36509059362804863,10,76,0
23,5,13,0.6942393780333526,12,44,0
33,7,15,0.728472242206986,11,61,0
29,1,15,0.7897752040991758,13,105,0
